醫事機構名稱,機構縣市,機構地址,電話區域號碼,電話號碼,特約類別,型態別,醫事機構種類,門牌號碼,村里,X,Y
慈美診所,高雄市,高雄市前鎮區一心一路１７號１。２樓,7,9551818,4,7,A,高雄市前鎮區竹南里6鄰一心一路17號,竹南里,180501.91,2500725.75
天主教聖功醫療財團法人聖功醫院,高雄市,高雄市苓雅區建國一路３５２號,7,2238153,3,2,A,高雄市苓雅區民主里3鄰建國一路352號,民主里,180507.204,2503815.901
財團法人天主教聖功醫院,高雄市,高雄市苓雅區民主里建國一路３５２號,7,2238153,3,1,A,高雄市苓雅區民主里3鄰建國一路352號,民主里,180507.204,2503815.901
陳俊達家醫科診所,臺南市,臺南市新營區民治路８－６８號１樓,6,6321211,4,7,A,臺南市新營區王公里6鄰民治路8之68號,王公里,180513.049,2578909.847
信合美眼科診所,高雄市,高雄市苓雅區大順三路67號1-2F;65號2F;69號1F;71號1F.3F；武廟路,7,2223111,4,7,A,高雄市苓雅區五權里14鄰大順三路67號,五權里,180526.804,2503622.896
楊寬弘診所,高雄市,高雄市苓雅區凱旋二路１２８號,7,7240088,4,7,A,高雄市苓雅區奏捷里8鄰凱旋二路128號,奏捷里,180533.92,2502851.859
高雄市立凱旋醫院,高雄市,高雄市苓雅區凱旋二路１３０號,7,7513171,2,4,A,高雄市苓雅區奏捷里8鄰凱旋二路130號,奏捷里,180538.687,2502937.852
琉璃光精神科診所,高雄市,高雄市苓雅區四維一路２９６號１．２樓,7,7160887,4,7,A,高雄市苓雅區奏捷里8鄰四維一路296號,奏捷里,180544.497,2502827.22
展穎診所,高雄市,高雄市苓雅區四維一路１５７號,7,7130822,4,7,A,高雄市苓雅區林靖里3鄰四維一路157號,林靖里,180558.897,2502806.873
長青診所,高雄市,高雄市前鎮區凱旋三路８３號,7,7225270,4,7,A,高雄市前鎮區竹南里25鄰凱旋三路83號,竹南里,180574.752,2500905.992
前鎮長青診所,高雄市,高雄市前鎮區凱旋三路８３號,7,7225270,4,7,A,高雄市前鎮區竹南里25鄰凱旋三路83號,竹南里,180574.752,2500905.992
邱康程內科診所,高雄市,高雄市苓雅區建國一路３３６號,7,2231118,4,7,A,高雄市苓雅區民主里6鄰建國一路336號,民主里,180582.109,2503794.901
曾柏彰診所,高雄市,高雄市三民區鼎力路３３９號１樓,7,3103216,4,7,A,高雄市三民區鼎強里1鄰鼎力路339號,鼎強里,180589.867,2507827.398
二聖醫院,高雄市,高雄巿前鎮區竹東里二聖一路７１號,7,7117366,3,2,A,高雄市前鎮區竹東里17鄰二聖一路71號,竹東里,180592.886,2501463.835
瑞祥醫院,高雄市,高雄市前鎮區班超路９２號地下１樓，地上１－７樓,7,7717503,3,2,A,高雄市前鎮區瑞豐里24鄰班超路92號,瑞豐里,180595.776,2500439.807
仁禾診所,高雄市,高雄市苓雅區武廟路１８３號,7,7224979,4,7,A,高雄市苓雅區正言里15鄰武廟路183號,正言里,180599.81,2503617.896
容貴耳鼻喉科診所,高雄市,高雄市楠梓區楠梓新路１２７號,7,3523534,4,7,A,高雄市楠梓區惠楠里7鄰楠梓新路127號,惠楠里,180600.745,2514095.356
禾順復健科診所,高雄市,高雄市楠梓區楠梓新路１３８－１號１－２樓,7,3539760,4,7,A,高雄市楠梓區中陽里19鄰楠梓新路138之1號,中陽里,180604.358,2514039.156
惠德醫院,高雄市,高雄市鳳山區福祥街81號１．２樓,7,8126000,3,2,A,高雄市鳳山區福祥里22鄰福祥街81號,福祥里,180608.515,2499265.873
馮文瑋皮膚專科診所,高雄市,高雄市楠梓區楠梓新路１５６號１樓,7,3520333,4,7,A,高雄市楠梓區中陽里19鄰楠梓新路156號,中陽里,180624.233,2514077.203
胡忠義內小兒科診所,高雄市,高雄市苓雅區英明路５２號,7,7714853,4,7,A,高雄市苓雅區英明里19鄰英明路52號,英明里,180634.89,2501550.836
張朝金家庭醫學科外科診所,高雄市,高雄市前鎮區瑞隆路６３１號,7,7119401,4,7,A,高雄市前鎮區瑞豐里10鄰瑞隆路631號,瑞豐里,180634.981,2500679.813
永馨診所,高雄市,高雄市三民區大昌一路１７０號１樓及夾層,7,3858856,4,7,A,高雄市三民區本和里4鄰大昌一路170號,本和里,180641.94,2506213.967
向安診所,臺南市,臺南市新營區中營里新進路１８號,6,6357911,4,7,A,臺南市新營區中營里5鄰新進路18號,中營里,180649.31,2578345.96
曾惠仁耳鼻喉科診所,高雄市,高雄市苓雅區三多二路８１號,7,7218972,4,7,A,高雄市苓雅區朝陽里5鄰三多二路81號,朝陽里,180680.59,2502439.722
芳生內兒科診所,高雄市,高雄市苓雅區河北路１５４號,7,7616363,4,7,A,高雄市苓雅區福南里4鄰河北路154號,福南里,180686.111,2503199.882
達特楊診所,高雄市,高雄市鳳山區五甲三路１１９號１樓,7,8159988,4,7,A,高雄市鳳山區五福里15鄰五甲三路119號,五福里,180691.535,2499181.497
信欣診所,臺南市,臺南市新營區新東里民治路６號１樓,6,6330003,4,7,A,臺南市新營區新東里24鄰民治路6號,新東里,180693.67,2578911.649
康合診所,臺南市,臺南市新營區民治路６號１樓,6,6330003,4,7,A,臺南市新營區新東里24鄰民治路6號,新東里,180693.67,2578911.649
安安診所,高雄市,高雄市鳳山區五甲三路１１１號１樓,7,7689615,4,7,A,高雄市鳳山區五福里15鄰五甲三路111號,五福里,180704.989,2499193.16
明馨婦產科診所,高雄市,高雄市鳳山區忠誠路６１號,7,8317603,4,7,A,高雄市鳳山區福誠里9鄰忠誠路61號,福誠里,180716.359,2499499.47
佑生婦產科診所,臺南市,臺南市新營區大同路６號,6,6322789,4,7,A,臺南市新營區大宏里18鄰大同路6號,大宏里,180723.929,2578600.31
張如輝眼科診所,臺南市,臺南市新營區大同路８－２號,6,6338196,4,7,A,臺南市新營區中營里5鄰大同路8之2號,中營里,180724.2,2578543.14
曹家齊眼科診所,高雄市,高雄市鳳山區五甲三路１０１號１，２樓,7,8155558,4,7,A,高雄市鳳山區五福里11鄰五甲三路101號,五福里,180724.859,2499214.299
邱靖媛小兒專科診所,高雄市,高雄市苓雅區大順三路一七二號,7,7215153,4,7,A,高雄市苓雅區五福里24鄰大順三路172號,五福里,180725.72,2503820.899
余建興耳鼻喉科診所,高雄市,高雄市三民區建興路１８３號１樓,7,3892437,4,7,A,高雄市三民區寶中里14鄰建興路183號,寶中里,180731.904,2504980.651
靜安神經精神內科診所,高雄市,高雄市苓雅區大順三路１９７號,7,2239025,4,7,A,高雄市苓雅區民主里9鄰大順三路197號,民主里,180733.524,2503986.904
仁里眼科診所,高雄市,高雄市三民區建工路５２０號１樓,7,3858188,4,7,A,高雄市三民區灣利里1鄰建工路520號,灣利里,180735.999,2505788.737
聖安診所,高雄市,高雄市苓雅區大順三路１８６號,7,7277097,4,7,A,高雄市苓雅區五福里24鄰大順三路186號,五福里,180736.323,2503852.901
曾外科診所,高雄市,高雄市苓雅區建國一路１７５－５號,7,7226899,4,7,A,高雄市苓雅區正文里8鄰建國一路175之5號,正文里,180742.222,2503761.899
高耿耀診所,高雄市,高雄市楠梓區建楠路１７９號１樓,7,3529803,4,7,A,高雄市楠梓區中陽里16鄰建楠路179號,中陽里,180747.19,2514193.759
黃武雄診所,高雄市,高雄市苓雅區建國一路２８６號１樓,7,7275889,4,7,A,高雄市苓雅區五福里24鄰建國一路286號,五福里,180749.522,2503810.899
柯武鎮診所,高雄市,高雄市苓雅區奏捷里福壽街１９３號,7,7131840,4,7,A,高雄市苓雅區奏捷里12鄰福壽街193號,奏捷里,180754.916,2503072.879
周祖佑小兒科診所,高雄市,高雄市楠梓區楠梓新路２５５號一樓,7,3531266,4,7,A,高雄市楠梓區惠楠里11鄰楠梓新路255號,惠楠里,180761.136,2514380.196
陳振福內兒科診所,高雄市,高雄市前鎮區瑞和街２３８號,7,7718636,4,7,A,高雄市前鎮區瑞西里10鄰瑞和街238號,瑞西里,180770.456,2500773.102
大雲小兒科內科診所,高雄市,高雄市三民區灣利里立志街３５號,7,3897265,4,7,A,高雄市三民區灣利里30鄰立志街35號,灣利里,180773.125,2505897.975
翁聆修骨外科診所,高雄市,高雄市三民區大順二路２４２號１樓,7,3875505,4,7,A,高雄市三民區寶興里13鄰大順二路242號,寶興里,180773.859,2505037.169
詠馨診所,高雄市,高雄市鳳山區五福一路２號、６號,7,8119789,4,7,A,高雄市鳳山區五福里12鄰五福一路2號,五福里,180780.19,2499241.35
祈福診所,高雄市,高雄市楠梓區楠梓新路２７１號１．２樓,7,3531117,4,7,A,高雄市楠梓區惠楠里14鄰楠梓新路271號,惠楠里,180781.038,2514413.196
蔡明宗婦產科診所,高雄市,高雄市楠梓區楠梓新路２５８號１樓,7,3550622,4,7,A,高雄市楠梓區惠楠里6鄰楠梓新路258號,惠楠里,180783.538,2514339.194
廖宏輝小兒科診所,高雄市,高雄市楠梓區楠梓新路２７９號１樓,7,3543030,4,7,A,高雄市楠梓區惠楠里14鄰楠梓新路279號,惠楠里,180789.038,2514425.197
錦明小兒科診所,高雄市,高雄市鳳山區自強二路１７１號,7,7683688,4,7,A,高雄市鳳山區福誠里25鄰自強二路171號,福誠里,180796.28,2499823.89
新高美診所,高雄市,高雄市苓雅區建國一路１６９－５號１、２樓,7,7250068,4,7,A,高雄市苓雅區正文里8鄰建國一路169之5號,正文里,180809.068,2503764.22
青彰復健科診所,高雄市,高雄市三民區明誠一路１９２號１－２樓,7,3465752,4,7,A,高雄市三民區鼎西里6鄰明誠一路192號,鼎西里,180825.802,2506789.887
吉豐耳鼻喉科診所,高雄市,高雄市楠梓區中陽里建楠路143號1樓.3樓,7,3515056,4,7,A,高雄市楠梓區中陽里16鄰建楠路143號,中陽里,180827.76,2514190.04
柳雱邁診所,高雄市,高雄市三民區大順二路９６號１樓,7,3895640,4,7,A,高雄市三民區寶興里17鄰大順二路96號,寶興里,180856.741,2504792.926
玉焜診所,高雄市,高雄市阿蓮區信義路115號,7,6311914,4,7,A,高雄市阿蓮區和蓮里2鄰信義路115號,和蓮里,180862.424,2531083.603
林大凱耳鼻喉科診所,臺南市,臺南市關廟區關廟里中山路二段１３７－９號,6,5963685,4,7,A,臺南市關廟區關廟里5鄰中山路二段137之9號,關廟里,180867.899,2540025.95
王內科小兒科診所,彰化縣,彰化縣大城鄉東城村中平路５５號,4,8941128,4,7,A,彰化縣大城鄉東城村4鄰中平路55號,東城村,180876.57,2639101.456
祥安診所,高雄市,高雄市阿蓮區中正路６８５號,7,6314527,4,7,A,高雄市阿蓮區和蓮里8鄰中正路685號,和蓮里,180876.717,2531229.048
林自強內科診所,高雄市,高雄市楠梓區楠都東街２２２號,7,3553110,4,7,A,高雄市楠梓區中陽里16鄰楠都東街222號,中陽里,180879.043,2514176.188
天民泌尿科診所,高雄市,高雄市三民區大順二路８０號１Ｆ,7,3927073,4,7,A,高雄市三民區寶安里8鄰大順二路80號,寶安里,180888.133,2504697.833
謝麗煌小兒科內科診所,高雄市,高雄市前鎮區瑞崗里隆興街１５１號,7,7716485,4,7,A,高雄市前鎮區瑞崗里3鄰隆興街151號,瑞崗里,180893.402,2500790.813
許桂庭外科診所,高雄市,高雄市苓雅區福德二路４７號,7,7222634,4,7,A,高雄市苓雅區正文里9鄰福德二路47號,正文里,180909.233,2503623.893
莊維周婦產科診所,高雄市,高雄市鳳山區五福二路１６５號,7,8318999,4,7,A,高雄市鳳山區福興里36鄰五福二路165號,福興里,180917.95,2498771.359
林正？小兒科診所,高雄市,高雄市三民區覺民路６４７號１樓,7,3806183,4,7,A,高雄市三民區寶安里7鄰覺民路647號,寶安里,180919.584,2504691.95
徐新勇內兒科診所,高雄市,高雄市三民區大順二路３４號,7,3849071,4,7,A,高雄市三民區寶安里8鄰大順二路34號,寶安里,180919.916,2504598.484
楠梓聯合婦產科診所,高雄市,高雄市楠梓區建楠路９５號,7,3511316,4,7,A,高雄市楠梓區中陽里10鄰建楠路95號,中陽里,180920.746,2514180.188
奇美醫療財團法人柳營奇美醫院,臺南市,臺南市柳營區太康里２０１號,6,6226999,2,1,A,臺南市柳營區太康里13鄰太康201號,太康里,180921.269,2576476.299
吳文紹診所,高雄市,高雄市鳳山區五甲三路３號,7,8111688,4,7,A,高雄市鳳山區五福里1鄰五甲三路3號,五福里,180922.34,2499365.45
福美眼科診所,高雄市,高雄市苓雅區福隆里福德三路６６號,7,7216261,4,7,A,高雄市苓雅區福隆里6鄰福德三路66號,福隆里,180936.321,2502418.859
洪宏典聯合診所,高雄市,高雄市楠梓區中陽里建楠路９３號,7,3514105,4,7,A,高雄市楠梓區中陽里10鄰建楠路93號,中陽里,180936.747,2514179.188
關新診所,臺南市,臺南市關廟區香洋里中山路２段１２５號１樓,6,5950338,4,7,A,臺南市關廟區香洋里17鄰中山路二段125號,香洋里,180936.76,2540014.279
博揚診所,臺南市,臺南市新營區東安街９號１、２樓,6,6325866,4,7,A,臺南市新營區新東里20鄰東安街9號,新東里,180937.997,2579517.5
陳育鴻眼科專科診所,臺南市,臺南市關廟區中正路１０１７號,6,5951060,4,7,A,臺南市關廟區山西里6鄰中正路1017號,山西里,180966.209,2540330.25
林志哲耳鼻喉科診所,高雄市,高雄市三民區大豐二路９０號９２號１樓,7,3987593,4,7,A,高雄市三民區寶興里29鄰大豐二路90號,寶興里,180974.592,2505234.196
陳清裕小兒科診所,高雄市,高雄市苓雅區三多一路３２７號,7,7517221,4,7,A,高雄市苓雅區福隆里7鄰三多一路327號,福隆里,180980.372,2502545.703
陳弘列內兒科診所,高雄市,高雄市鳳山區天興里五甲二路６９７號,7,8111227,4,7,A,高雄市鳳山區天興里7鄰五甲二路697號,天興里,181012.29,2499435.379
羅韻珊小兒科診所,高雄市,高雄市三民區大豐二路110-1號1樓,7,3870430,4,7,A,高雄市三民區寶興里31鄰大豐二路110之1號,寶興里,181019.633,2505221.233
長佑醫院,高雄市,高雄市阿蓮區中山路150號,7,6311267,3,2,A,高雄市阿蓮區清蓮里26鄰中山路150號,清蓮里,181021.076,2530884.217
文心診所,高雄市,高雄市三民區大裕路２５６號１樓,7,3108004,4,7,A,高雄市三民區鼎金里2鄰大裕路256號,鼎金里,181029.266,2506822.464
滿福診所,臺南市,臺南市關廟區南雄路二段５００號,6,5965500,4,7,A,臺南市關廟區新埔里3鄰南雄路二段500號,新埔里,181031.989,2540848.279
柯適中皮膚科診所,高雄市,高雄市鳳山區五甲二路６７９號,7,8133167,4,7,A,高雄市鳳山區天興里6鄰五甲二路679號,天興里,181041.7,2499458.5
健仁醫院,高雄市,高雄市楠梓區中陽里楠陽路１３６號,7,3517166,3,1,A,高雄市楠梓區中陽里1鄰楠陽路136號,中陽里,181072.654,2513835.177
瑞基復健診所,高雄市,高雄市苓雅區武廟路１１８號１．２樓,7,7111711,4,7,A,高雄市苓雅區正文里5鄰武廟路118號,正文里,181081.844,2503576.529
謝坤霖耳鼻喉科診所,高雄市,高雄市楠梓區鳳楠路263號1樓,7,3551661,4,7,A,高雄市楠梓區中陽里5鄰鳳楠路263號,中陽里,181085.258,2514122.186
前鎮協和婦產科診所,高雄市,高雄市前鎮區瑞平里崗山南街４７０號,7,7224209,4,7,A,高雄市前鎮區瑞平里13鄰崗山南街470號,瑞平里,181099.258,2500261.271
小王子小兒科診所,高雄市,高雄市楠梓區土庫一路１９０號１樓,7,3530119,4,7,A,高雄市楠梓區清豐里18鄰土庫一路190號,清豐里,181100.891,2515261.137
慶原婦產科診所,高雄市,高雄市前鎮區瑞和街８１號,7,7710101,4,7,A,高雄市前鎮區瑞崗里19鄰瑞和街81號,瑞崗里,181103.818,2500881.814
達仁診所,高雄市,高雄市前鎮區崗山南街４６８號１樓,7,7250328,4,7,A,高雄市前鎮區瑞平里15鄰崗山南街468號,瑞平里,181113.511,2500270.798
協民診所,高雄市,高雄市鳳山區龍成路１０號１樓,7,8228162,4,7,A,高雄市鳳山區鎮南里12鄰龍成路10號,鎮南里,181117.679,2499619.379
陳皮膚科診所,高雄市,高雄市鳳山區龍成路８號,7,8158068,4,7,A,高雄市鳳山區鎮南里12鄰龍成路8號,鎮南里,181120.19,2499616.1
